"medal_id","discipline_title","slug_game","event_title","event_gender","medal_type","participant_type","participant_title","athlete_url","athlete_full_name","country_name","country_code","country_3_letter_code"
156,"Luge","beijing-2022","Doubles","Open","GOLD","GameTeam","WENDL Tobias / ARLT Tobias","https://olympics.com/en/athletes/tobias-arlt","Tobias ARLT","Germany","DE","GER"
157,"Luge","beijing-2022","Doubles","Open","SILVER","GameTeam","EGGERT Toni / BENECKEN Sascha","https://olympics.com/en/athletes/toni-eggert","Toni EGGERT","Germany","DE","GER"
158,"Luge","beijing-2022","Doubles","Open","SILVER","GameTeam","EGGERT Toni / BENECKEN Sascha","https://olympics.com/en/athletes/sascha-benecken","Sascha BENECKEN","Germany","DE","GER"
159,"Luge","beijing-2022","Doubles","Open","BRONZE","GameTeam","STEU Thomas / KOLLER Lorenz","https://olympics.com/en/athletes/thomas-steu","Thomas STEU","Austria","AT","AUT"
160,"Luge","beijing-2022","Doubles","Open","BRONZE","GameTeam","STEU Thomas / KOLLER Lorenz","https://olympics.com/en/athletes/lorenz-koller","Lorenz KOLLER","Austria","AT","AUT"
161,"Luge","beijing-2022","Men's Singles","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/wolfgang-kindl","Wolfgang KINDL","Austria","AT","AUT"
162,"Luge","beijing-2022","Men's Singles","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/johannes-ludwig","Johannes LUDWIG","Germany","DE","GER"
163,"Luge","beijing-2022","Men's Singles","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/dominik-fischnaller","Dominik FISCHNALLER","Italy","IT","ITA"
164,"Luge","beijing-2022","Women's Singles","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/anna-berreiter","Anna BERREITER","Germany","DE","GER"
165,"Luge","beijing-2022","Women's Singles","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/tatyana-ivanova","Tatyana IVANOVA","ROC","ROC","ROC"
166,"Luge","beijing-2022","Women's Singles","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/natalie-geisenberger","Natalie GEISENBERGER","Germany","DE","GER"
167,"Ice Hockey","beijing-2022","Men","Men","GOLD","GameTeam","Finland",NULL,NULL,"Finland","FI","FIN"
168,"Ice Hockey","beijing-2022","Men","Men","SILVER","GameTeam","ROC",NULL,NULL,"ROC","ROC","ROC"
169,"Ice Hockey","beijing-2022","Men","Men","BRONZE","GameTeam","Slovakia",NULL,NULL,"Slovakia","SK","SVK"
170,"Ice Hockey","beijing-2022","Women","Women","GOLD","GameTeam","Canada",NULL,NULL,"Canada","CA","CAN"
171,"Ice Hockey","beijing-2022","Women","Women","SILVER","GameTeam","United States",NULL,NULL,"United States of America","US","USA"
172,"Ice Hockey","beijing-2022","Women","Women","BRONZE","GameTeam","Finland",NULL,NULL,"Finland","FI","FIN"
173,"Biathlon","beijing-2022","Men's 12.5km Pursuit","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/quentin-fillon-maillet","Quentin FILLON MAILLET","France","FR","FRA"
174,"Biathlon","beijing-2022","Men's 12.5km Pursuit","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/tarjei-boe","Tarjei BOE","Norway","NO","NOR"
175,"Biathlon","beijing-2022","Men's 12.5km Pursuit","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/eduard-latypov","Eduard LATYPOV","ROC","ROC","ROC"
176,"Biathlon","beijing-2022","Mixed Relay 4x6km (W+M)","Mixed","GOLD","GameTeam","Norway",NULL,NULL,"Norway","NO","NOR"
177,"Biathlon","beijing-2022","Mixed Relay 4x6km (W+M)","Mixed","SILVER","GameTeam","France",NULL,NULL,"France","FR","FRA"
178,"Biathlon","beijing-2022","Mixed Relay 4x6km (W+M)","Mixed","BRONZE","GameTeam","ROC",NULL,NULL,"ROC","ROC","ROC"
179,"Biathlon","beijing-2022","Women's 12.5km Mass Start","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/tiril-eckhoff","Tiril ECKHOFF","Norway","NO","NOR"
180,"Biathlon","beijing-2022","Women's 12.5km Mass Start","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/braisaz","Justine BRAISAZ","France","FR","FRA"
181,"Biathlon","beijing-2022","Women's 12.5km Mass Start","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/marte-olsbu-roeiseland","Marte Olsbu ROEISELAND","Norway","NO","NOR"
182,"Biathlon","beijing-2022","Women's 10km Pursuit","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/elvira-oeberg","Elvira OEBERG","Sweden","SE","SWE"
183,"Biathlon","beijing-2022","Women's 10km Pursuit","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/tiril-eckhoff","Tiril ECKHOFF","Norway","NO","NOR"
184,"Biathlon","beijing-2022","Women's 10km Pursuit","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/marte-olsbu-roeiseland","Marte Olsbu ROEISELAND","Norway","NO","NOR"
185,"Biathlon","beijing-2022","Men's 10km Sprint","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/quentin-fillon-maillet","Quentin FILLON MAILLET","France","FR","FRA"
186,"Biathlon","beijing-2022","Men's 10km Sprint","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/johannes-thingnes-boe","Johannes Thingnes BOE","Norway","NO","NOR"
187,"Biathlon","beijing-2022","Men's 10km Sprint","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/tarjei-boe","Tarjei BOE","Norway","NO","NOR"
188,"Biathlon","beijing-2022","Women's 7.5km Sprint","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/elvira-oeberg","Elvira OEBERG","Sweden","SE","SWE"
189,"Biathlon","beijing-2022","Women's 7.5km Sprint","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/marte-olsbu-roeiseland","Marte Olsbu ROEISELAND","Norway","NO","NOR"
190,"Biathlon","beijing-2022","Women's 7.5km Sprint","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/dorothea-wierer","Dorothea WIERER","Italy","IT","ITA"
191,"Biathlon","beijing-2022","Women's 4x6km Relay","Women","GOLD","GameTeam","Sweden",NULL,NULL,"Sweden","SE","SWE"
192,"Biathlon","beijing-2022","Women's 4x6km Relay","Women","SILVER","GameTeam","ROC",NULL,NULL,"ROC","ROC","ROC"
193,"Biathlon","beijing-2022","Women's 4x6km Relay","Women","BRONZE","GameTeam","Germany",NULL,NULL,"Germany","DE","GER"
194,"Biathlon","beijing-2022","Men's 15km Mass Start","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/martin-ponsiluoma","Martin PONSILUOMA","Sweden","SE","SWE"
195,"Biathlon","beijing-2022","Men's 15km Mass Start","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/vetle-sjaastad-christiansen","Vetle Sjaastad CHRISTIANSEN","Norway","NO","NOR"
196,"Biathlon","beijing-2022","Men's 15km Mass Start","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/johannes-thingnes-boe","Johannes Thingnes BOE","Norway","NO","NOR"
197,"Biathlon","beijing-2022","Men's 20km Individual","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/johannes-thingnes-boe","Johannes Thingnes BOE","Norway","NO","NOR"
198,"Biathlon","beijing-2022","Men's 20km Individual","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/smolski","Anton SMOLSKI","Belarus","BY","BLR"
199,"Biathlon","beijing-2022","Men's 20km Individual","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/quentin-fillon-maillet","Quentin FILLON MAILLET","France","FR","FRA"
200,"Biathlon","beijing-2022","Men's 4x7.5km Relay","Men","GOLD","GameTeam","Norway",NULL,NULL,"Norway","NO","NOR"
201,"Biathlon","beijing-2022","Men's 4x7.5km Relay","Men","SILVER","GameTeam","France",NULL,NULL,"France","FR","FRA"
202,"Biathlon","beijing-2022","Men's 4x7.5km Relay","Men","BRONZE","GameTeam","ROC",NULL,NULL,"ROC","ROC","ROC"
203,"Biathlon","beijing-2022","Women's 15km Individual","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/denise-herrmann","Denise HERRMANN","Germany","DE","GER"
204,"Biathlon","beijing-2022","Women's 15km Individual","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/anais-chevalier","Anais CHEVALIER","France","FR","FRA"
205,"Biathlon","beijing-2022","Women's 15km Individual","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/marte-olsbu-roeiseland","Marte Olsbu ROEISELAND","Norway","NO","NOR"
206,"Alpine Skiing","beijing-2022","Men's Slalom","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/noel","Clement NOEL","France","FR","FRA"
207,"Alpine Skiing","beijing-2022","Men's Slalom","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/strolz","Johannes STROLZ","Austria","AT","AUT"
208,"Alpine Skiing","beijing-2022","Men's Slalom","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/foss-solevaag","Sebastian FOSS-SOLEVAAG","Norway","NO","NOR"
209,"Alpine Skiing","beijing-2022","Men's Downhill","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/beat-feuz","Beat FEUZ","Switzerland","CH","SUI"
210,"Alpine Skiing","beijing-2022","Men's Downhill","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/johan-clarey","Johan CLAREY","France","FR","FRA"
211,"Alpine Skiing","beijing-2022","Men's Downhill","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/matthias-mayer","Matthias MAYER","Austria","AT","AUT"
212,"Alpine Skiing","beijing-2022","Women's Super-G","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/puchner","Mirjam PUCHNER","Austria","AT","AUT"
213,"Alpine Skiing","beijing-2022","Women's Super-G","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/michelle-gisin","Michelle GISIN","Switzerland","CH","SUI"
214,"Alpine Skiing","beijing-2022","Women's Super-G","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/lara-gut","Lara GUT - BEHRAMI","Switzerland","CH","SUI"
215,"Alpine Skiing","beijing-2022","Men's Super-G","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/matthias-mayer","Matthias MAYER","Austria","AT","AUT"
216,"Alpine Skiing","beijing-2022","Men's Super-G","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/aleksander-aamodt-kilde","Aleksander Aamodt KILDE","Norway","NO","NOR"
217,"Alpine Skiing","beijing-2022","Men's Super-G","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/cochran-siegle","Ryan COCHRAN-SIEGLE","United States of America","US","USA"
218,"Alpine Skiing","beijing-2022","Women's Downhill","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/suter","Corinne SUTER","Switzerland","CH","SUI"
219,"Alpine Skiing","beijing-2022","Women's Downhill","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/sofia-goggia","Sofia GOGGIA","Italy","IT","ITA"
220,"Alpine Skiing","beijing-2022","Women's Downhill","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/nadia-delago","Nadia DELAGO","Italy","IT","ITA"
221,"Alpine Skiing","beijing-2022","Mixed Team Parallel","Mixed","GOLD","GameTeam","Austria",NULL,NULL,"Austria","AT","AUT"
222,"Alpine Skiing","beijing-2022","Mixed Team Parallel","Mixed","SILVER","GameTeam","Germany",NULL,NULL,"Germany","DE","GER"
223,"Alpine Skiing","beijing-2022","Mixed Team Parallel","Mixed","BRONZE","GameTeam","Norway",NULL,NULL,"Norway","NO","NOR"
224,"Alpine Skiing","beijing-2022","Men's Alpine Combined","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/crawford-1","James CRAWFORD","Canada","CA","CAN"
225,"Alpine Skiing","beijing-2022","Men's Alpine Combined","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/strolz","Johannes STROLZ","Austria","AT","AUT"
226,"Alpine Skiing","beijing-2022","Men's Alpine Combined","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/aleksander-aamodt-kilde","Aleksander Aamodt KILDE","Norway","NO","NOR"
227,"Alpine Skiing","beijing-2022","Men's Giant Slalom","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/mathieu-faivre","Mathieu FAIVRE","France","FR","FRA"
228,"Alpine Skiing","beijing-2022","Men's Giant Slalom","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/zan-kranjec","Zan KRANJEC","Slovenia","SI","SLO"
229,"Alpine Skiing","beijing-2022","Men's Giant Slalom","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/odermatt","Marco ODERMATT","Switzerland","CH","SUI"
230,"Alpine Skiing","beijing-2022","Women's Giant Slalom","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/federica-brignone","Federica BRIGNONE","Italy","IT","ITA"
231,"Alpine Skiing","beijing-2022","Women's Giant Slalom","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/lara-gut","Lara GUT - BEHRAMI","Switzerland","CH","SUI"
232,"Alpine Skiing","beijing-2022","Women's Giant Slalom","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/sara-hector","Sara HECTOR","Sweden","SE","SWE"
233,"Alpine Skiing","beijing-2022","Women's Alpine Combined","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/federica-brignone","Federica BRIGNONE","Italy","IT","ITA"
234,"Alpine Skiing","beijing-2022","Women's Alpine Combined","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/wendy-holdener","Wendy HOLDENER","Switzerland","CH","SUI"
235,"Alpine Skiing","beijing-2022","Women's Alpine Combined","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/michelle-gisin","Michelle GISIN","Switzerland","CH","SUI"
236,"Alpine Skiing","beijing-2022","Women's Slalom","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/petra-vlhova","Petra VLHOVA","Slovakia","SK","SVK"
237,"Alpine Skiing","beijing-2022","Women's Slalom","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/wendy-holdener","Wendy HOLDENER","Switzerland","CH","SUI"
238,"Alpine Skiing","beijing-2022","Women's Slalom","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/liensberger","Katharina LIENSBERGER","Austria","AT","AUT"
239,"Skeleton","beijing-2022","Women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/jackie-narracott","Jackie NARRACOTT","Australia","AU","AUS"
240,"Skeleton","beijing-2022","Women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/hannah-neise","Hannah NEISE","Germany","DE","GER"
241,"Skeleton","beijing-2022","Women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/kimberley-bos","Kimberley BOS","Netherlands","NL","NED"
242,"Skeleton","beijing-2022","Men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/axel-jungk","Axel JUNGK","Germany","DE","GER"
243,"Skeleton","beijing-2022","Men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/wengang-yan","Wengang YAN","People's Republic of China","CN","CHN"
244,"Skeleton","beijing-2022","Men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/christopher-grotheer","Christopher GROTHEER","Germany","DE","GER"
245,"Cross Country Skiing","beijing-2022","Women's Sprint Free","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/maja-dahlqvist","Maja DAHLQVIST","Sweden","SE","SWE"
246,"Cross Country Skiing","beijing-2022","Women's Sprint Free","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/jessica-diggins","Jessica DIGGINS","United States of America","US","USA"
247,"Cross Country Skiing","beijing-2022","Women's Sprint Free","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/jonna-sundling","Jonna SUNDLING","Sweden","SE","SWE"
248,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","GOLD","GameTeam","Germany","https://olympics.com/en/athletes/hennig","Katharina HENNIG","Germany","DE","GER"
249,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","GOLD","GameTeam","Germany","https://olympics.com/en/athletes/victoria-carl","Victoria CARL","Germany","DE","GER"
250,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","SILVER","GameTeam","Sweden","https://olympics.com/en/athletes/maja-dahlqvist","Maja DAHLQVIST","Sweden","SE","SWE"
251,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","SILVER","GameTeam","Sweden","https://olympics.com/en/athletes/jonna-sundling","Jonna SUNDLING","Sweden","SE","SWE"
252,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","BRONZE","GameTeam","ROC","https://olympics.com/en/athletes/belorukova","Yulia STUPAK","ROC","ROC","ROC"
253,"Cross Country Skiing","beijing-2022","Women's Team Sprint Classic","Women","BRONZE","GameTeam","ROC","https://olympics.com/en/athletes/nepryaeva","Natalia NEPRYAEVA","ROC","ROC","ROC"
254,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","GOLD","GameTeam","Norway","https://olympics.com/en/athletes/erik-valnes","Erik VALNES","Norway","NO","NOR"
255,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","GOLD","GameTeam","Norway","https://olympics.com/en/athletes/klaebo","Johannes Hoesflot KLAEBO","Norway","NO","NOR"
256,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","SILVER","GameTeam","Finland","https://olympics.com/en/athletes/iivo-niskanen","Iivo NISKANEN","Finland","FI","FIN"
257,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","SILVER","GameTeam","Finland","https://olympics.com/en/athletes/joni-maeki","Joni MAEKI","Finland","FI","FIN"
258,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","BRONZE","GameTeam","ROC","https://olympics.com/en/athletes/bolshunov","Alexander BOLSHUNOV","ROC","ROC","ROC"
259,"Cross Country Skiing","beijing-2022","Men's Team Sprint Classic","Men","BRONZE","GameTeam","ROC","https://olympics.com/en/athletes/alexander-terentev","Alexander TERENTEV","ROC","ROC","ROC"
260,"Cross Country Skiing","beijing-2022","Men's 15km + 15km Skiathlon","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/bolshunov","Alexander BOLSHUNOV","ROC","ROC","ROC"
261,"Cross Country Skiing","beijing-2022","Men's 15km + 15km Skiathlon","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/denis-spitsov","Denis SPITSOV","ROC","ROC","ROC"
262,"Cross Country Skiing","beijing-2022","Men's 15km + 15km Skiathlon","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/iivo-niskanen","Iivo NISKANEN","Finland","FI","FIN"
263,"Cross Country Skiing","beijing-2022","Men's 4 x 10km Relay","Men","GOLD","GameTeam","ROC",NULL,NULL,"ROC","ROC","ROC"
264,"Cross Country Skiing","beijing-2022","Men's 4 x 10km Relay","Men","SILVER","GameTeam","Norway",NULL,NULL,"Norway","NO","NOR"
265,"Cross Country Skiing","beijing-2022","Men's 4 x 10km Relay","Men","BRONZE","GameTeam","France",NULL,NULL,"France","FR","FRA"
266,"Cross Country Skiing","beijing-2022","Women's 7.5km + 7.5km Skiathlon","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/teresa-stadlober","Teresa STADLOBER","Austria","AT","AUT"
